t,exporter,importer,value,quantity,exp_mis,imp_mis,quality
1995,SVN,DEU,244.40454119432968,543.0420080567893,0.01,0,neutral
1995,SVN,GBR,11.207,16.339,0.01,0,neutral
1995,SVN,HKG,23.3753249763226,81.16,0.01,0.01,neutral
1995,SVN,ITA,655.7053700005906,1864.4001612393022,0.01,0,neutral
1995,SVN,NLD,2.07964415864533,12.312,0.01,0,neutral
1995,SVN,USA,52.5359292873004,120.558331025381,0.01,0,neutral
1995,SWE,AUS,1.687,3.062,0,0,neutral
1995,SWE,BEL,68.461,108,0,0,neutral
1995,SWE,CAN,8.97817081100384,30.6431083965191,0,0,neutral
1995,SWE,DEU,1274.6248730798757,1171.8096633553123,0,0,neutral
1995,SWE,DNK,3643.3948173312165,2455.7557375206925,0,0,neutral
1995,SWE,ESP,50.126051704009,498.843,0,0,neutral
1995,SWE,FIN,198.7854911634139,349.8554784728866,0,0,neutral
1995,SWE,FRA,17.431,39,0,0,neutral
1995,SWE,GBR,242.10615247893176,494.37824069778,0,0,neutral
1995,SWE,GRC,47.1533149413058,33,0,0,neutral
1995,SWE,HKG,1034.9590194616267,3205.8897529753463,0,0.01,neutral
1995,SWE,IRL,46.4235628029323,87.8948885982599,0,0,neutral
1995,SWE,ITA,1982.8817000623906,4650.327357600371,0,0,neutral
1995,SWE,JPN,8.434,20,0,0,neutral
1995,SWE,KOR,10.262,10,0,0,neutral
1995,SWE,NLD,918.335736163168,3375.10475852938,0,0,neutral
1995,SWE,NOR,1027.469211094738,1719.035754293214,0,0,neutral
1995,SWE,PRT,56.1677916913199,65.4435223858201,0,0,neutral
1995,SWE,SGP,27.412000000000003,70,0,0,neutral
1995,SWE,TTO,2.67,4.875,0,0.03,neutral
1995,SWE,USA,393.736003429638,953.988497094547,0,0,neutral
1995,THA,CHN,227.22550546734465,1050.8579041338671,0.73,0.74,neutral
1995,TTO,USA,227.8064657734135,756.535,0.03,0,neutral
1995,TUN,DZA,14.257,35,0.6,0.58,neutral
1995,TUR,RUS,7.399,5.937,0.16,0.16,neutral
1995,URY,BRA,29.598131317158618,69.0290052581514,0.08,0.09,neutral
1995,USA,ABW,6.094,16,0,0.01,neutral
1995,USA,ANT,7.35,0.226,0,0,neutral
1995,USA,AUS,420.246474789425,336.188165059806,0,0,neutral
1995,USA,BEL,573.0851632270852,664.5305983269337,0,0,neutral
1995,USA,BRB,2.52,1.375,0,0.04,neutral
1995,USA,CAN,31722.54550404063,83605.88099424445,0,0,neutral
1995,USA,DEU,8807.02453497545,5803.722484843765,0,0,neutral
1995,USA,DNK,36.41156455566914,26.065,0,0,neutral
1995,USA,ESP,567.0554571665899,482.1764517968969,0,0,neutral
1995,USA,FIN,9.988,18.191,0,0,neutral
